repo_full_name,contributor_login,contributions
aws-samples/generative-ai-use-cases,konokenj,8
aws-samples/generative-ai-use-cases,icoxfog417,7
aws-samples/generative-ai-use-cases,daisuke-awaji,7
aws-samples/generative-ai-use-cases,ymhiroki,6
aws-samples/generative-ai-use-cases,inoue22,6
aws-samples/generative-ai-use-cases,konippi,5
aws-samples/generative-ai-use-cases,nakayukl-demo,5
aws-samples/generative-ai-use-cases,ttrdthsffr,5
aws-samples/generative-ai-use-cases,yuuyeah,5
aws-samples/generative-ai-use-cases,watany-dev,4
aws-samples/generative-ai-use-cases,Ihara-kenta,4
aws-samples/generative-ai-use-cases,tomachi1201,3
aws-samples/generative-ai-use-cases,krocky-cooky,3
aws-samples/generative-ai-use-cases,ShotaroKataoka,3
aws-samples/generative-ai-use-cases,knziiy,3
aws-samples/generative-ai-use-cases,Hikotty,2
aws-samples/generative-ai-use-cases,ktaito,2
aws-samples/generative-ai-use-cases,katayohe,2
aws-samples/generative-ai-use-cases,dohkimOnAmz,2
aws-samples/generative-ai-use-cases,shokishimo,2
aws-samples/generative-ai-use-cases,hide-G,2
aws-samples/generative-ai-use-cases,tosi29,2
aws-samples/generative-ai-use-cases,imunori,1
aws-samples/generative-ai-use-cases,kaye-dev,1
aws-samples/generative-ai-use-cases,kazutanimary,1
aws-samples/generative-ai-use-cases,kazuu-bp,1
aws-samples/generative-ai-use-cases,keykbd,1
aws-samples/generative-ai-use-cases,reonaki,1
aws-samples/generative-ai-use-cases,takke1986,1
aws-samples/generative-ai-use-cases,tkm32,1
aws-samples/generative-ai-use-cases,wasyokusatoshi,1
aws-samples/generative-ai-use-cases,yiwane,1
aws-samples/generative-ai-use-cases,zaki3mymy,1
aws-samples/generative-ai-use-cases,k-hnd,1
aws-samples/generative-ai-use-cases,danishi,1
aws-samples/generative-ai-use-cases,bach3,1
aws-samples/generative-ai-use-cases,toru-iwasa,1
aws-samples/generative-ai-use-cases,tkimurz,1
aws-samples/generative-ai-use-cases,tomosooon,1
aws-samples/generative-ai-use-cases,Tiger-0512,1
aws-samples/generative-ai-use-cases,nsy0328,1
aws-samples/generative-ai-use-cases,rayofhopejp,1
aws-samples/generative-ai-use-cases,tmokmss,1
aws-samples/generative-ai-use-cases,amazon-auto,1
DLYuanGod/TinyGPT-V,DLYuanGod,33
DLYuanGod/TinyGPT-V,llizhaoxu,16
a16z-infra/llm-app-stack,rajko-rad,58
a16z-infra/llm-app-stack,matt-bornstein,28
a16z-infra/llm-app-stack,Yuan-ManX,4
a16z-infra/llm-app-stack,harrisderrick,2
a16z-infra/llm-app-stack,anakin87,2
a16z-infra/llm-app-stack,andyndang,1
a16z-infra/llm-app-stack,arjunbansal,1
a16z-infra/llm-app-stack,asanyal,1
a16z-infra/llm-app-stack,BiswajeetAtul,1
a16z-infra/llm-app-stack,Rubiel1,1
a16z-infra/llm-app-stack,hopechong,1
a16z-infra/llm-app-stack,typpo,1
a16z-infra/llm-app-stack,jalexanderII,1
a16z-infra/llm-app-stack,julianeagu,1
a16z-infra/llm-app-stack,asofter,1
a16z-infra/llm-app-stack,tuhins,1
jbilcke-hf/ai-comic-factory,jbilcke-hf,235
jbilcke-hf/ai-comic-factory,jbilcke,3
jbilcke-hf/ai-comic-factory,idoubi,3
acon96/home-llm,acon96,595
acon96/home-llm,sredman,15
acon96/home-llm,Thomas-Busch-Waterloo,12
acon96/home-llm,evschlenz,10
acon96/home-llm,fixtse,6
acon96/home-llm,Copilot,6
acon96/home-llm,xBelladonna,5
acon96/home-llm,witold-gren,4
acon96/home-llm,Teagan42,2
acon96/home-llm,Anto79-ops,1
acon96/home-llm,onion-4-dinner,1
acon96/home-llm,Nixellion,1
acon96/home-llm,mad3max3,1
acon96/home-llm,PooruTorie,1
acon96/home-llm,rgeorgi,1
acon96/home-llm,simcop2387,1
acon96/home-llm,WolframRavenwolf,1
acon96/home-llm,xwang233,1
acon96/home-llm,airtonix,1
acon96/home-llm,colino17,1
acon96/home-llm,jds11111,1
acon96/home-llm,loopy321,1
acon96/home-llm,lunamidori5,1
acon96/home-llm,pstrueb,1
acon96/home-llm,guidan-nick,1
OpenDriveLab/DriveLM,ChonghaoSima,157
OpenDriveLab/DriveLM,ChengenXie,141
OpenDriveLab/DriveLM,DevLinyan,50
OpenDriveLab/DriveLM,jjxjiaxue,11
OpenDriveLab/DriveLM,RenzKa,8
OpenDriveLab/DriveLM,jeremyxu1998,7
OpenDriveLab/DriveLM,faikit,4
OpenDriveLab/DriveLM,hli2020,3
OpenDriveLab/DriveLM,ilnehc,3
OpenDriveLab/DriveLM,kxstd,3
OpenDriveLab/DriveLM,BaranEkin,2
OpenDriveLab/DriveLM,eltociear,1
OpenDriveLab/DriveLM,kashyap7x,1
fatwang2/search2ai,fatwang2,157
fatwang2/search2ai,rinex20,7
fatwang2/search2ai,cheungchazz,4
aws-samples/bedrock-chat,statefb,294
aws-samples/bedrock-chat,k70suK3-k06a7ash1,215
aws-samples/bedrock-chat,wadabee,124
aws-samples/bedrock-chat,dependabot[bot],73
aws-samples/bedrock-chat,Yukinobu-Mine,65
aws-samples/bedrock-chat,fsatsuki,61
aws-samples/bedrock-chat,satoxiw,18
aws-samples/bedrock-chat,mludvig,18
aws-samples/bedrock-chat,Taikono-Himazin,11
aws-samples/bedrock-chat,coyanagiaws,10
aws-samples/bedrock-chat,kyosuke-kobayashi-lvgs,8
aws-samples/bedrock-chat,github-actions[bot],6
aws-samples/bedrock-chat,tmokmss,6
aws-samples/bedrock-chat,ShotaOki,5
aws-samples/bedrock-chat,amaynez,5
aws-samples/bedrock-chat,arthurmilliken,3
aws-samples/bedrock-chat,suzuki-safie,3
aws-samples/bedrock-chat,DLM-unipd,3
aws-samples/bedrock-chat,konokenj,3
aws-samples/bedrock-chat,Tsujiba,3
aws-samples/bedrock-chat,skeppeler,2
aws-samples/bedrock-chat,msalheb,2
aws-samples/bedrock-chat,hustshawn,2
aws-samples/bedrock-chat,kennell,2
aws-samples/bedrock-chat,mats16,2
aws-samples/bedrock-chat,eltociear,2
aws-samples/bedrock-chat,gabrielkoo,2
aws-samples/bedrock-chat,faidrapts,2
aws-samples/bedrock-chat,diegoasp10,2
aws-samples/bedrock-chat,alandao,2
aws-samples/bedrock-chat,wzr1337,1
aws-samples/bedrock-chat,sajee,1
aws-samples/bedrock-chat,sbakir,1
aws-samples/bedrock-chat,wildgeece96,1
aws-samples/bedrock-chat,GitSumito,1
aws-samples/bedrock-chat,pragmat1c1,1
aws-samples/bedrock-chat,xdelacour,1
aws-samples/bedrock-chat,yoyoyo-pg,1
aws-samples/bedrock-chat,evacroth,1
aws-samples/bedrock-chat,havard024,1
aws-samples/bedrock-chat,hyunbinkor,1
aws-samples/bedrock-chat,inagaki-keisuke-lvgs,1
aws-samples/bedrock-chat,iwasawamnb,1
aws-samples/bedrock-chat,jeremylatorre,1
aws-samples/bedrock-chat,josephedward,1
aws-samples/bedrock-chat,maemasam000,1
aws-samples/bedrock-chat,mnmn0,1
aws-samples/bedrock-chat,okamoto-aws,1
aws-samples/bedrock-chat,rizasaputra,1
aws-samples/bedrock-chat,Sugi275,1
aws-samples/bedrock-chat,tatshima,1
aws-samples/bedrock-chat,drskur,1
aws-samples/bedrock-chat,AdnaneKhan,1
aws-samples/bedrock-chat,amazon-auto,1
aws-samples/bedrock-chat,angelo-malatacca,1
aws-samples/bedrock-chat,axelpina,1
aws-samples/bedrock-chat,CallumCPP,1
aws-samples/bedrock-chat,chm10,1
aws-samples/bedrock-chat,clementvp,1
aws-samples/bedrock-chat,DTheunis,1
aws-samples/bedrock-chat,dmetzler,1
aws-samples/bedrock-chat,kaleko,1
aws-samples/bedrock-chat,dennischang,1
aws-samples/bedrock-chat,EgorBananaz,1
aws-samples/bedrock-chat,Haven-King,1
aws-samples/bedrock-chat,hirosato,1
aws-samples/bedrock-chat,jessieweiyi,1
aws-samples/bedrock-chat,eyesonly,1
aws-samples/bedrock-chat,JoshuaToth,1
aws-samples/bedrock-chat,Kauefranca,1
aws-samples/bedrock-chat,khchan123,1
aws-samples/bedrock-chat,kylelee24,1
aws-samples/bedrock-chat,mattgmcd,1
aws-samples/bedrock-chat,syobochim,1
aws-samples/bedrock-chat,heyitsnoah,1
huybery/Awesome-Code-LLM,huybery,52
huybery/Awesome-Code-LLM,Hambaobao,24
huybery/Awesome-Code-LLM,zhimin-z,13
huybery/Awesome-Code-LLM,pldlgb,4
huybery/Awesome-Code-LLM,FloridSleeves,2
huybery/Awesome-Code-LLM,libowen2121,1
huybery/Awesome-Code-LLM,VoiceBeer,1
huybery/Awesome-Code-LLM,DylanZSZ,1
huybery/Awesome-Code-LLM,findmyway,1
huybery/Awesome-Code-LLM,tangxiangru,1
huybery/Awesome-Code-LLM,TyDunn,1
huybery/Awesome-Code-LLM,XZ-X,1
huybery/Awesome-Code-LLM,YerbaPage,1
huybery/Awesome-Code-LLM,GanjinZero,1
huybery/Awesome-Code-LLM,cyk1337,1
tjake/Jlama,tjake,275
tjake/Jlama,isaaca26,23
tjake/Jlama,DumiJDev,13
tjake/Jlama,lordofthejars,6
tjake/Jlama,edwardcapriolo,2
tjake/Jlama,jakemh,2
tjake/Jlama,AdamBien,2
tjake/Jlama,ng-galien,1
tjake/Jlama,geoand,1
tjake/Jlama,hboutemy,1
tjake/Jlama,eltociear,1
tjake/Jlama,jbellis,1
tjake/Jlama,joonseolee,1
tjake/Jlama,LuccaPrado,1
tjake/Jlama,phact,1
tjake/Jlama,wmsouza,1
tjake/Jlama,c2an1,1
tjake/Jlama,kishida,1
tjake/Jlama,koosty,1
tjake/Jlama,mariofusco,1
lean-dojo/LeanCopilot,Peiyang-Song,397
lean-dojo/LeanCopilot,durant42040,57
lean-dojo/LeanCopilot,yangky11,14
lean-dojo/LeanCopilot,tydeu,3
lean-dojo/LeanCopilot,Adarsh321123,1
lean-dojo/LeanCopilot,alok,1
lean-dojo/LeanCopilot,ldct,1
lean-dojo/LeanCopilot,pitmonticone,1
lean-dojo/LeanCopilot,kim-em,1
lean-dojo/LeanCopilot,hsz0403,1
dabit3/react-native-ai,dabit3,92
dabit3/react-native-ai,devin-ai-integration[bot],9
dabit3/react-native-ai,catalinmiron,2
dabit3/react-native-ai,akkikumar72,1
dabit3/react-native-ai,benschac,1
facebookresearch/llm-transparency-tool,mahnerak,12
facebookresearch/llm-transparency-tool,javiferran,1
HelgeSverre/ollama-gui,HelgeSverre,82
HelgeSverre/ollama-gui,codevalley,2
HelgeSverre/ollama-gui,coder-examples,1
HelgeSverre/ollama-gui,Alanaktion,1
HelgeSverre/ollama-gui,gaurishg,1
HelgeSverre/ollama-gui,LuisMalhadas,1
HelgeSverre/ollama-gui,MagicPlants,1
HelgeSverre/ollama-gui,avezov,1
HelgeSverre/ollama-gui,axliupore,1
xianshang33/llm-paper-daily,xianshang33,161
mrwadams/attackgen,mrwadams,123
mrwadams/attackgen,cypheroxide,3
tmgthb/Autonomous-Agents,tmgthb,1547
tmgthb/Autonomous-Agents,actions-user,1
Jamie-Stirling/RetNet,Jamie-Stirling,36
Jamie-Stirling/RetNet,MichaelFu1998-create,2
Jamie-Stirling/RetNet,leffff,1
Jamie-Stirling/RetNet,Regenhardt,1
KwaiKEG/KwaiAgents,ScarletPan,11
KwaiKEG/KwaiAgents,zzp-seeker,9
KwaiKEG/KwaiAgents,HarryYuan007,3
KwaiKEG/KwaiAgents,eltociear,1
KwaiKEG/KwaiAgents,sudoskys,1
KwaiKEG/KwaiAgents,T-bagwell,1
ysymyth/awesome-language-agents,ysymyth,48
ysymyth/awesome-language-agents,amitmahbubani,1
ysymyth/awesome-language-agents,Andrewzh112,1
ysymyth/awesome-language-agents,leehanchung,1
ysymyth/awesome-language-agents,HarshTrivedi,1
ysymyth/awesome-language-agents,eltociear,1
ysymyth/awesome-language-agents,ahnjaewoo,1
ysymyth/awesome-language-agents,CR-Gjx,1
ysymyth/awesome-language-agents,Andy-jqa,1
ysymyth/awesome-language-agents,gasvn,1
ysymyth/awesome-language-agents,Ber666,1
ysymyth/awesome-language-agents,AssassinWS,1
ysymyth/awesome-language-agents,TinnkE,1
ysymyth/awesome-language-agents,entslscheia,1
ysymyth/awesome-language-agents,ZubinGou,1
ysymyth/awesome-language-agents,night-chen,1
ysymyth/awesome-language-agents,ryoungj,1
UMass-Embodied-AGI/3D-LLM,evelinehong,76
UMass-Embodied-AGI/3D-LLM,anyeZHY,17
